node1	node2	cor_value
Achromobacter	Acidovorax	0.319747887
Achromobacter	Actinomyces	0.309190765
Achromobacter	Corynebacterium	0.381071861
Achromobacter	Microbacterium	0.329484628
Achromobacter	Paracoccus	0.367055465
Achromobacter	Pseudomonas	0.319387652
Achromobacter	Streptomyces	0.306484263
Achromobacter	Xanthomonas	0.301114103
Achromobacter	Diaphorobacter	0.35035634
Acidovorax	Acinetobacter	0.41639967
Acidovorax	Actinomyces	0.408217758
Acidovorax	Anoxybacillus	0.304053892
Acidovorax	Bacillus	0.377319103
Acidovorax	Bordetella	0.336272085
Acidovorax	Brevundimonas	0.325233507
Acidovorax	Burkholderia	0.338767048
Acidovorax	Chryseobacterium	0.342613932
Acidovorax	Clostridioides	0.309604988
Acidovorax	Corynebacterium	0.398379745
Acidovorax	Microbacterium	0.327441003
Acidovorax	Nocardioides	0.326110631
Acidovorax	Paracoccus	0.474613847
Acidovorax	Pseudomonas	0.482244478
Acidovorax	Rothia	0.312847474
Acidovorax	Sphingomonas	0.412165574
Acidovorax	Staphylococcus	0.334542077
Acidovorax	Stenotrophomonas	0.312157168
Acidovorax	Streptomyces	0.418419383
Acidovorax	Variovorax	0.305523322
Acidovorax	Methanomassiliicoccus_A	0.327705327
Acidovorax	Cutibacterium	0.350778996
Acidovorax	Collinsella	0.327220321
Acidovorax	Eggerthella	0.366752184
Acidovorax	Gordonibacter	0.319826627
Acidovorax	Gemella	0.324144534
Acidovorax	Mogibacterium	0.320074183
Acidovorax	Anaerobutyricum	0.334276294
Acidovorax	Anaerocolumna	0.3369429
Acidovorax	Anaerostipes	0.363042198
Acidovorax	Blautia	0.333809483
Acidovorax	Coprococcus	0.398767496
Acidovorax	Dorea	0.398184532
Acidovorax	Faecalicatena	0.308125732
Acidovorax	Mediterraneibacter	0.359559259
Acidovorax	Pseudobutyrivibrio	0.326212075
Acidovorax	Roseburia	0.343881522
Acidovorax	Dysosmobacter	0.304228326
Acidovorax	Faecalibacterium	0.37366016
Acidovorax	Longicatena	0.366550942
Acidovorax	Leptotrichia	0.34230295
Acidovorax	Methylorubrum	0.366119526
Acidovorax	Alicycliphilus	0.382229867
Acidovorax	Comamonas	0.448814192
Acidovorax	Diaphorobacter	0.518715656
Acinetobacter	Actinomyces	0.350199076
Acinetobacter	Bacillus	0.352095464
Acinetobacter	Chryseobacterium	0.397880524
Acinetobacter	Clostridium	0.365176925
Acinetobacter	Corynebacterium	0.334916268
Acinetobacter	Lactobacillus	0.312532546
Acinetobacter	Paenibacillus	0.335902027
Acinetobacter	Paracoccus	0.443295472
Acinetobacter	Providencia	0.374673706
Acinetobacter	Pseudomonas	0.471940104
Acinetobacter	Staphylococcus	0.415714298
Acinetobacter	Streptomyces	0.420477273
Acinetobacter	Methanomassiliicoccus_A	0.362524571
Acinetobacter	Methanobrevibacter_A	0.300044716
Acinetobacter	Methanosphaera	0.33726214
Acinetobacter	Cutibacterium	0.312502612
Acinetobacter	Olsenella	0.331987914
Acinetobacter	Eubacterium	0.381035907
Acinetobacter	Anaerobutyricum	0.315595763
Acinetobacter	Anaerocolumna	0.314208299
Acinetobacter	Anaerostipes	0.302395625
Acinetobacter	Blautia	0.365104834
Acinetobacter	Butyrivibrio	0.321033918
Acinetobacter	Coprococcus	0.358140051
Acinetobacter	Dorea	0.353100004
Acinetobacter	Lachnoclostridium	0.340834592
Acinetobacter	Mediterraneibacter	0.323326909
Acinetobacter	Pseudobutyrivibrio	0.301874291
Acinetobacter	Roseburia	0.358842322
Acinetobacter	Acutalibacter	0.304647733
Acinetobacter	Dysosmobacter	0.354854801
Acinetobacter	Faecalibacterium	0.385536729
Acinetobacter	Oscillibacter	0.331307021
Acinetobacter	Ruminococcus	0.30743426
Acinetobacter	Peptacetobacter	0.307341323
Acinetobacter	Turicibacter	0.307460736
Acinetobacter	Anaerococcus	0.319676003
Acinetobacter	Leptotrichia	0.307879836
Acinetobacter	Comamonas	0.360514456
Acinetobacter	Diaphorobacter	0.44045886
Actinomyces	Amycolatopsis	0.310420067
Actinomyces	Anoxybacillus	0.307731281
Actinomyces	Bacillus	0.541337875
Actinomyces	Bordetella	0.40628667
Actinomyces	Brevibacillus	0.372225345
Actinomyces	Burkholderia	0.391191761
Actinomyces	Campylobacter	0.427081205
Actinomyces	Capnocytophaga	0.301604966
Actinomyces	Carnobacterium	0.331694857
Actinomyces	Chryseobacterium	0.55913977
Actinomyces	Clostridioides	0.588155727
Actinomyces	Clostridium	0.607789305
Actinomyces	Corynebacterium	0.544317327
Actinomyces	Deinococcus	0.344439424
Actinomyces	Flavobacterium	0.435047104
Actinomyces	Haemophilus	0.367078731
Actinomyces	Hymenobacter	0.349409749
Actinomyces	Lactobacillus	0.472876711
Actinomyces	Lactococcus	0.445247475
Actinomyces	Limosilactobacillus	0.326387809
Actinomyces	Lysinibacillus	0.350319539
Actinomyces	Macrococcus	0.390133283
Actinomyces	Massilia	0.314842321
Actinomyces	Metabacillus	0.364416274
Actinomyces	Microbacterium	0.450582396
Actinomyces	Neisseria	0.358496968
Actinomyces	Nocardia	0.359908602
Actinomyces	Paenibacillus	0.511836543
Actinomyces	Paracoccus	0.3219868
Actinomyces	Planococcus	0.311320201
Actinomyces	Polaribacter	0.310419043
Actinomyces	Priestia	0.446581373
Actinomyces	Pseudoalteromonas	0.302478445
Actinomyces	Pseudomonas	0.456768429
Actinomyces	Rothia	0.399829024
Actinomyces	Sphingobacterium	0.380446799
Actinomyces	Sporosarcina	0.316224304
Actinomyces	Staphylococcus	0.52394824
Actinomyces	Streptococcus	0.461145826
Actinomyces	Streptomyces	0.602774042
Actinomyces	Treponema	0.556141758
Actinomyces	Vibrio	0.333062317
Actinomyces	Virgibacillus	0.338458693
Actinomyces	Candidatus Methanomethylophilus	0.339011972
Actinomyces	Methanomassiliicoccus_A	0.55354148
Actinomyces	Methanobrevibacter_A	0.599905658
Actinomyces	Methanosphaera	0.413948565
Actinomyces	Schaalia	0.549042317
Actinomyces	Bifidobacterium	0.447214557
Actinomyces	Olsenella	0.53282611
Actinomyces	Parolsenella	0.402092121
Actinomyces	Collinsella	0.328395508
Actinomyces	Adlercreutzia	0.367349315
Actinomyces	Arabiibacter	0.321282495
Actinomyces	Eggerthella	0.504980214
Actinomyces	Gordonibacter	0.498015034
Actinomyces	Raoultibacter	0.318280252
Actinomyces	Bacteroides	0.386111222
Actinomyces	Porphyromonas	0.305056022
Actinomyces	Prevotella	0.432853169
Actinomyces	Parabacteroides	0.311787452
Actinomyces	Candidatus Nanosynbacter	0.395216968
Actinomyces	Alkalihalobacillus	0.363130745
Actinomyces	Cytobacillus	0.325857012
Actinomyces	Listeria	0.333080869
Actinomyces	Gemella	0.401232855
Actinomyces	Granulicatella	0.390629755
Actinomyces	Vagococcus	0.3392139
Actinomyces	Ligilactobacillus	0.405469596
Actinomyces	Christensenella	0.481464631
Actinomyces	Crassaminicella	0.386544646
Actinomyces	Hungatella	0.50230002
Actinomyces	Paraclostridium	0.335963797
Actinomyces	Acetobacterium	0.307459078
Actinomyces	Eubacterium	0.553889135
Actinomyces	Aminipila	0.410163328
Actinomyces	Emergencia	0.329067707
Actinomyces	Mogibacterium	0.571799851
Actinomyces	Anaerobutyricum	0.560627944
Actinomyces	Anaerocolumna	0.528216152
Actinomyces	Anaerostipes	0.576512
Actinomyces	Anaerotignum	0.429088542
Actinomyces	Blautia	0.602054628
Actinomyces	Butyrivibrio	0.487302443
Actinomyces	Cellulosilyticum	0.370923944
Actinomyces	Coprococcus	0.539350587
Actinomyces	Dorea	0.60287601
Actinomyces	Enterocloster	0.524673377
Actinomyces	Faecalicatena	0.524522741
Actinomyces	Herbinix	0.361672374
Actinomyces	Lachnoanaerobaculum	0.408554619
Actinomyces	Lachnoclostridium	0.57370829
Actinomyces	Lachnospira	0.423959042
Actinomyces	Lacrimispora	0.556464846
Actinomyces	Mediterraneibacter	0.530775579
Actinomyces	Novisyntrophococcus	0.503666986
Actinomyces	Pseudobutyrivibrio	0.462941877
Actinomyces	Roseburia	0.553956529
Actinomyces	Sellimonas	0.371600812
Actinomyces	Acetivibrio	0.480962387
Actinomyces	Acutalibacter	0.462597463
Actinomyces	Anaerotruncus	0.306227931
Actinomyces	Caproicibacterium	0.393887371
Actinomyces	Dysosmobacter	0.51340333
Actinomyces	Faecalibacterium	0.577207053
Actinomyces	Flavonifractor	0.454286482
Actinomyces	Oscillibacter	0.469704402
Actinomyces	Pusillibacter	0.509411475
Actinomyces	Ruminiclostridium	0.399819394
Actinomyces	Ruminococcus	0.454589454
Actinomyces	Ruthenibacterium	0.409342846
Actinomyces	Solibaculum	0.321422209
Actinomyces	Vescimonas	0.348129783
Actinomyces	Filifactor	0.378157654
Actinomyces	Paeniclostridium	0.301982228
Actinomyces	Peptacetobacter	0.441198813
Actinomyces	Romboutsia	0.502062128
Actinomyces	Vallitalea	0.418286175
Actinomyces	Flintibacter	0.482681174
Actinomyces	Intestinimonas	0.389765025
Actinomyces	Massilistercora	0.487960689
Actinomyces	Caldicellulosiruptor	0.396523902
Actinomyces	Thermoanaerobacterium	0.345123138
Actinomyces	Amedibacterium	0.424809676
Actinomyces	Bulleidia	0.342235545
Actinomyces	Erysipelatoclostridium	0.415364017
Actinomyces	Erysipelothrix	0.334719932
Actinomyces	Faecalibacillus	0.388319326
Actinomyces	Faecalitalea	0.432342207
Actinomyces	Intestinibaculum	0.311703838
Actinomyces	Longicatena	0.561110612
Actinomyces	Turicibacter	0.373560841
Actinomyces	Phascolarctobacterium	0.386071324
Actinomyces	Selenomonas	0.439053655
Actinomyces	Finegoldia	0.338374169
Actinomyces	Parvimonas	0.324107142
Actinomyces	Fusobacterium	0.305941568
Actinomyces	Leptotrichia	0.48585256
Actinomyces	Comamonas	0.42405485
Actinomyces	Escherichia	0.344212328
Actinomyces	Lughvirus	0.332755534
Aeromonas	Klebsiella	0.349646713
Aeromonas	Shigella	0.304423929
Aeromonas	Escherichia	0.332196344
Amycolatopsis	Bacillus	0.379017566
Amycolatopsis	Bordetella	0.339230485
Amycolatopsis	Brevibacillus	0.307844128
Amycolatopsis	Chryseobacterium	0.397151383
Amycolatopsis	Clostridioides	0.374182974
Amycolatopsis	Clostridium	0.361728958
Amycolatopsis	Corynebacterium	0.372248883
Amycolatopsis	Flavobacterium	0.315387759
Amycolatopsis	Hymenobacter	0.337391791
Amycolatopsis	Klebsiella	0.358499481
Amycolatopsis	Lactobacillus	0.334805609
Amycolatopsis	Lactococcus	0.365256922
Amycolatopsis	Paenibacillus	0.413170965
Amycolatopsis	Priestia	0.310243098
Amycolatopsis	Pseudomonas	0.400901565
Amycolatopsis	Staphylococcus	0.347302314
Amycolatopsis	Streptomyces	0.417356808
Amycolatopsis	Treponema	0.315808044
Amycolatopsis	Vibrio	0.336977019
Amycolatopsis	Candidatus Methanomethylophilus	0.311590224
Amycolatopsis	Methanomassiliicoccus_A	0.399908659
Amycolatopsis	Methanobrevibacter_A	0.431537636
Amycolatopsis	Parolsenella	0.32742233
Amycolatopsis	Collinsella	0.339371058
Amycolatopsis	Adlercreutzia	0.32971394
Amycolatopsis	Vagococcus	0.300778381
Amycolatopsis	Christensenella	0.326900064
Amycolatopsis	Hungatella	0.315754358
Amycolatopsis	Eubacterium	0.370867116
Amycolatopsis	Anaerobutyricum	0.382022447
Amycolatopsis	Anaerocolumna	0.378056185
Amycolatopsis	Anaerostipes	0.386362351
Amycolatopsis	Anaerotignum	0.301175916
Amycolatopsis	Blautia	0.384032636
Amycolatopsis	Butyrivibrio	0.416323868
Amycolatopsis	Coprococcus	0.387767971
Amycolatopsis	Dorea	0.356752957
Amycolatopsis	Faecalicatena	0.39265842
Amycolatopsis	Lachnoanaerobaculum	0.368810629
Amycolatopsis	Lachnoclostridium	0.379275199
Amycolatopsis	Lachnospira	0.359469088
Amycolatopsis	Lacrimispora	0.383531645
Amycolatopsis	Mediterraneibacter	0.332126364
Amycolatopsis	Novisyntrophococcus	0.303831619
Amycolatopsis	Pseudobutyrivibrio	0.337520915
Amycolatopsis	Roseburia	0.373253528
Amycolatopsis	Sellimonas	0.322991951
Amycolatopsis	Anaerotruncus	0.310402548
Amycolatopsis	Caproicibacterium	0.35452693
Amycolatopsis	Dysosmobacter	0.384147114
Amycolatopsis	Faecalibacterium	0.409975944
Amycolatopsis	Flavonifractor	0.33215284
Amycolatopsis	Oscillibacter	0.344504799
Amycolatopsis	Pusillibacter	0.331741335
Amycolatopsis	Ruminococcus	0.354578335
Amycolatopsis	Solibaculum	0.345976135
Amycolatopsis	Vescimonas	0.362994271
Amycolatopsis	Vallitalea	0.337382305
Amycolatopsis	Flintibacter	0.367654076
Amycolatopsis	Intestinimonas	0.395006677
Amycolatopsis	Massilistercora	0.397443285
Amycolatopsis	Faecalibacillus	0.305185138
Amycolatopsis	Faecalitalea	0.380932266
Amycolatopsis	Longicatena	0.324159065
Amycolatopsis	Selenomonas	0.355532137
Amycolatopsis	Leptotrichia	0.331494151
Amycolatopsis	Comamonas	0.30380318
Anoxybacillus	Bacillus	0.379824478
Anoxybacillus	Clostridioides	0.355450209
Anoxybacillus	Clostridium	0.339856007
Anoxybacillus	Lactococcus	0.336126298
Anoxybacillus	Lysinibacillus	0.329567928
Anoxybacillus	Paenibacillus	0.310143908
Anoxybacillus	Planococcus	0.305885181
Anoxybacillus	Priestia	0.327597398
Anoxybacillus	Rothia	0.304801569
Anoxybacillus	Virgibacillus	0.322914937
Anoxybacillus	Methanomassiliicoccus_A	0.329563592
Anoxybacillus	Methanobrevibacter_A	0.349538964
Anoxybacillus	Methanosphaera	0.334246326
Anoxybacillus	Olsenella	0.301896266
Anoxybacillus	Parolsenella	0.303399633
Anoxybacillus	Collinsella	0.332860755
Anoxybacillus	Eggerthella	0.358550931
Anoxybacillus	Gordonibacter	0.308441046
Anoxybacillus	Gemella	0.345150333
Anoxybacillus	Christensenella	0.326785409
Anoxybacillus	Crassaminicella	0.345818518
Anoxybacillus	Hungatella	0.314969502
Anoxybacillus	Eubacterium	0.329814619
Anoxybacillus	Aminipila	0.33420365
Anoxybacillus	Mogibacterium	0.311890381
Anoxybacillus	Anaerobutyricum	0.34139505
Anoxybacillus	Anaerocolumna	0.357250433
Anoxybacillus	Anaerostipes	0.360648266
Anoxybacillus	Blautia	0.356569751
Anoxybacillus	Coprococcus	0.35427279
Anoxybacillus	Dorea	0.384717369
Anoxybacillus	Faecalicatena	0.348079202
Anoxybacillus	Herbinix	0.322019988
Anoxybacillus	Lachnoanaerobaculum	0.313719329
Anoxybacillus	Lachnoclostridium	0.335535295
Anoxybacillus	Lachnospira	0.314287813
Anoxybacillus	Lacrimispora	0.333437437
Anoxybacillus	Pseudobutyrivibrio	0.341645016
Anoxybacillus	Roseburia	0.325614734
Anoxybacillus	Sellimonas	0.308466048
Anoxybacillus	Acetivibrio	0.357678897
Anoxybacillus	Acutalibacter	0.365298492
Anoxybacillus	Faecalibacterium	0.41643417
Anoxybacillus	Ruminococcus	0.322458922
Anoxybacillus	Vescimonas	0.303925528
Anoxybacillus	Filifactor	0.365273352
Anoxybacillus	Massilistercora	0.32745332
Anoxybacillus	Caldicellulosiruptor	0.31294975
Anoxybacillus	Thermoanaerobacterium	0.30966358
Anoxybacillus	Amedibacterium	0.341569647
Anoxybacillus	Faecalitalea	0.323245256
Anoxybacillus	Longicatena	0.408982922
Anoxybacillus	Akkermansia	0.31594422
Arthrobacter	Streptomyces	0.304339545
Arthrobacter	Dysosmobacter	0.329038324
Arthrobacter	Oscillibacter	0.30081322
Arthrobacter	Flintibacter	0.309826498
Bacillus	Blattabacterium	0.366761428
Bacillus	Bordetella	0.362261168
Bacillus	Brevibacillus	0.494550531
Bacillus	Burkholderia	0.388889385
Bacillus	Campylobacter	0.535955352
Bacillus	Candidatus Nitrosocosmicus	-0.305885193
Bacillus	Capnocytophaga	0.301377719
Bacillus	Carnobacterium	0.373336191
Bacillus	Chryseobacterium	0.594631856
Bacillus	Clostridioides	0.753210968
Bacillus	Clostridium	0.796321321
Bacillus	Corynebacterium	0.471754325
Bacillus	Deinococcus	0.328949642
Bacillus	Exiguobacterium	0.324409669
Bacillus	Flavobacterium	0.578704797
Bacillus	Hymenobacter	0.425622991
Bacillus	Jeotgalibaca	0.389349486
Bacillus	Klebsiella	0.362816848
Bacillus	Lactobacillus	0.543810974
Bacillus	Lactococcus	0.508592251
Bacillus	Lysinibacillus	0.537650369
Bacillus	Macrococcus	0.425596671
Bacillus	Massilia	0.300641044
Bacillus	Metabacillus	0.499710483
Bacillus	Microbacterium	0.361354552
Bacillus	Mucilaginibacter	0.311726523
Bacillus	Nitrosospira	-0.304779321
Bacillus	Nocardia	0.331450147
Bacillus	Paenibacillus	0.763032087
Bacillus	Planococcus	0.473696218
Bacillus	Polaribacter	0.371194854
Bacillus	Priestia	0.611866444
Bacillus	Pseudoalteromonas	0.389471049
Bacillus	Pseudomonas	0.537054844
Bacillus	Rothia	0.433734093
Bacillus	Shewanella	0.382539872
Bacillus	Sphingobacterium	0.395192251
Bacillus	Sporosarcina	0.364411284
Bacillus	Staphylococcus	0.642247537
Bacillus	Streptococcus	0.45312203
Bacillus	Streptomyces	0.611224474
Bacillus	Thermoanaerobacter	0.350140255
Bacillus	Treponema	0.65146498
Bacillus	Vibrio	0.46778469
Bacillus	Virgibacillus	0.451723363
Bacillus	Winogradskyella	0.311139651
Bacillus	Candidatus Methanomethylophilus	0.423772363
Bacillus	Methanomassiliicoccus_A	0.686981323
Bacillus	Methanobrevibacter_A	0.757517452
Bacillus	Methanosphaera	0.546825854
Bacillus	Schaalia	0.420971587
Bacillus	Bifidobacterium	0.378641283
Bacillus	Olsenella	0.547258908
Bacillus	Parafannyhessea	0.382221488
Bacillus	Parolsenella	0.454843329
Bacillus	Thermophilibacter	0.310250533
Bacillus	Collinsella	0.564651968
Bacillus	Adlercreutzia	0.464569802
Bacillus	Arabiibacter	0.336951939
Bacillus	Eggerthella	0.578334925
Bacillus	Gordonibacter	0.571688119
Bacillus	Raoultibacter	0.435696641
Bacillus	Slackia	0.323483954
Bacillus	Bacteroides	0.540895395
Bacillus	Phocaeicola	0.412608708
Bacillus	Butyricimonas	0.372339088
Bacillus	Odoribacter	0.38478224
Bacillus	Porphyromonas	0.376203609
Bacillus	Paraprevotella	0.331549996
Bacillus	Prevotella	0.637604469
Bacillus	Alistipes	0.467175059
Bacillus	Parabacteroides	0.42028506
Bacillus	Pedobacter	0.334429057
Bacillus	Alkalihalobacillus	0.386967173
Bacillus	Cytobacillus	0.46901749
Bacillus	Halobacillus	0.330537682
Bacillus	Peribacillus	0.304298751
Bacillus	Listeria	0.423990054
Bacillus	Gemella	0.429082202
Bacillus	Vagococcus	0.446757225
Bacillus	Companilactobacillus	0.338909427
Bacillus	Ligilactobacillus	0.396522874
Bacillus	Christensenella	0.571400317
Bacillus	Alkaliphilus	0.396682375
Bacillus	Crassaminicella	0.497386873
Bacillus	Geosporobacter	0.301919794
Bacillus	Hungatella	0.659752045
Bacillus	Paraclostridium	0.360168408
Bacillus	Desulfitobacterium	0.382707855
Bacillus	Desulfosporosinus	0.377349879
Bacillus	Acetobacterium	0.310482328
Bacillus	Eubacterium	0.705899347
Bacillus	Aminipila	0.533294601
Bacillus	Emergencia	0.416240191
Bacillus	Mogibacterium	0.548853119
Bacillus	Anaerobutyricum	0.72542362
Bacillus	Anaerocolumna	0.728315483
Bacillus	Anaerostipes	0.710945308
Bacillus	Anaerotignum	0.457437283
Bacillus	Blautia	0.790657187
Bacillus	Butyrivibrio	0.72002888
Bacillus	Cellulosilyticum	0.496343234
Bacillus	Coprococcus	0.726624391
Bacillus	Dorea	0.736136723
Bacillus	Enterocloster	0.675829199
Bacillus	Faecalicatena	0.782236138
Bacillus	Herbinix	0.426330541
Bacillus	Lachnoanaerobaculum	0.662510498
Bacillus	Lachnoclostridium	0.777391968
Bacillus	Lachnospira	0.589347878
Bacillus	Lacrimispora	0.736958574
Bacillus	Mediterraneibacter	0.646016904
Bacillus	Novisyntrophococcus	0.656959657
Bacillus	Pseudobutyrivibrio	0.630086551
Bacillus	Roseburia	0.754951252
Bacillus	Sellimonas	0.560925316
Bacillus	Acetivibrio	0.581943557
Bacillus	Acutalibacter	0.530760947
Bacillus	Anaerotruncus	0.546508464
Bacillus	Caproicibacter	0.325719844
Bacillus	Caproicibacterium	0.517046257
Bacillus	Dysosmobacter	0.676266221
Bacillus	Ethanoligenens	0.331631887
Bacillus	Faecalibacterium	0.723304831
Bacillus	Flavonifractor	0.613032655
Bacillus	Mageeibacillus	0.310679433
Bacillus	Monoglobus	0.426786028
Bacillus	Oscillibacter	0.562683318
Bacillus	Pusillibacter	0.599537492
Bacillus	Ruminiclostridium	0.392893998
Bacillus	Ruminococcus	0.612982207
Bacillus	Ruthenibacterium	0.547055684
Bacillus	Solibaculum	0.527862203
Bacillus	Vescimonas	0.595383827
Bacillus	Filifactor	0.475527956
Bacillus	Peptacetobacter	0.559681131
Bacillus	Peptoclostridium	0.316215138
Bacillus	Romboutsia	0.518553498
Bacillus	Terrisporobacter	0.370466171
Bacillus	Petrocella	0.3188102
Bacillus	Vallitalea	0.505191301
Bacillus	Flintibacter	0.554150949
Bacillus	Intestinimonas	0.55485898
Bacillus	Massilistercora	0.664267145
Bacillus	Caldicellulosiruptor	0.416379648
Bacillus	Thermoanaerobacterium	0.456060968
Bacillus	Allobaculum	0.318281175
Bacillus	Amedibacterium	0.580380237
Bacillus	Bulleidia	0.355201813
Bacillus	Erysipelatoclostridium	0.538579005
Bacillus	Erysipelothrix	0.410802709
Bacillus	Faecalibacillus	0.454773154
Bacillus	Faecalitalea	0.626578892
Bacillus	Intestinibaculum	0.42268889
Bacillus	Longicatena	0.621776017
Bacillus	Turicibacter	0.483512251
Bacillus	Phascolarctobacterium	0.479463742
Bacillus	Selenomonas	0.538326534
Bacillus	Dialister	0.358123083
Bacillus	Megasphaera	0.317063532
Bacillus	Anaerococcus	0.39672855
Bacillus	Finegoldia	0.360219877
Bacillus	Murdochiella	0.336960599
Bacillus	Parvimonas	0.362680976
Bacillus	Peptoniphilus	0.342824329
Bacillus	Fusobacterium	0.443257314
Bacillus	Leptotrichia	0.531626577
Bacillus	Comamonas	0.359086533
Bacillus	Sutterella	0.304707803
Bacillus	Desulfovibrio	0.465861148
Bacillus	Buchnera	0.438962005
Bacillus	Akkermansia	0.501037651
Bacillus	Lymphocryptovirus	-0.322158427
Bacillus	Pomovirus	-0.320817079
Blattabacterium	Campylobacter	0.30657727
Blattabacterium	Clostridioides	0.331940223
Blattabacterium	Clostridium	0.347983569
Blattabacterium	Flavobacterium	0.322883298
Blattabacterium	Lactococcus	0.311504678
Blattabacterium	Paenibacillus	0.362770438
Blattabacterium	Planococcus	0.326333053
Blattabacterium	Treponema	0.307627818
Blattabacterium	Vibrio	0.300361927
Blattabacterium	Virgibacillus	0.314139839
Blattabacterium	Methanobrevibacter_A	0.315809907
Blattabacterium	Methanosphaera	0.317196379
Blattabacterium	Eubacterium	0.322499135
Blattabacterium	Anaerobutyricum	0.328541189
Blattabacterium	Anaerocolumna	0.340645308
Blattabacterium	Anaerostipes	0.31380903
Blattabacterium	Anaerotignum	0.33907839
Blattabacterium	Blautia	0.344475656
Blattabacterium	Butyrivibrio	0.326399426
Blattabacterium	Faecalicatena	0.359893479
Blattabacterium	Lachnoanaerobaculum	0.348478956
Blattabacterium	Lachnoclostridium	0.361218854
Blattabacterium	Lacrimispora	0.311755552
Blattabacterium	Roseburia	0.31355047
Blattabacterium	Sellimonas	0.381344738
Blattabacterium	Anaerotruncus	0.313260858
Blattabacterium	Faecalibacterium	0.367856783
Blattabacterium	Massilistercora	0.336918855
Blattabacterium	Faecalitalea	0.325757012
Bordetella	Brevibacillus	0.338715994
Bordetella	Brucella	0.31258133
Bordetella	Burkholderia	0.300988072
Bordetella	Chryseobacterium	0.390188854
Bordetella	Clostridioides	0.34539316
Bordetella	Clostridium	0.327123391
Bordetella	Corynebacterium	0.451057372
Bordetella	Flavobacterium	0.315693036
Bordetella	Klebsiella	0.311658309
Bordetella	Lactobacillus	0.30239651
Bordetella	Lactococcus	0.318179008
Bordetella	Microbacterium	0.311479149
Bordetella	Nocardia	0.338549966
Bordetella	Paenibacillus	0.362590686
Bordetella	Paracoccus	0.396188478
Bordetella	Priestia	0.346600714
Bordetella	Pseudomonas	0.453951978
Bordetella	Staphylococcus	0.337112539
Bordetella	Streptomyces	0.382329007
Bordetella	Treponema	0.360070537
Bordetella	Methanomassiliicoccus_A	0.424297451
Bordetella	Methanobrevibacter_A	0.38838568
Bordetella	Adlercreutzia	0.343169529
Bordetella	Eggerthella	0.316903575
Bordetella	Gordonibacter	0.321218881
Bordetella	Christensenella	0.314682906
Bordetella	Hungatella	0.350656143
Bordetella	Eubacterium	0.322421181
Bordetella	Aminipila	0.321450124
Bordetella	Anaerobutyricum	0.368067864
Bordetella	Anaerocolumna	0.36703056
Bordetella	Anaerostipes	0.378389853
Bordetella	Blautia	0.367574665
Bordetella	Butyrivibrio	0.408447637
Bordetella	Coprococcus	0.392719245
Bordetella	Dorea	0.390108695
Bordetella	Enterocloster	0.320587038
Bordetella	Faecalicatena	0.34816195
Bordetella	Lachnospira	0.322405767
Bordetella	Lacrimispora	0.414456141
Bordetella	Mediterraneibacter	0.316010503
Bordetella	Novisyntrophococcus	0.369121964
Bordetella	Pseudobutyrivibrio	0.392993138
Bordetella	Roseburia	0.368362952
Bordetella	Acetivibrio	0.307302802
Bordetella	Dysosmobacter	0.311249641
Bordetella	Faecalibacterium	0.33570844
Bordetella	Pusillibacter	0.330953962
Bordetella	Ruminococcus	0.319720704
Bordetella	Vallitalea	0.340404921
Bordetella	Flintibacter	0.311613367
Bordetella	Intestinimonas	0.308057273
Bordetella	Massilistercora	0.338343837
Bordetella	Faecalitalea	0.317989125
Bordetella	Longicatena	0.369027506
Bordetella	Selenomonas	0.328622804
Bordetella	Leptotrichia	0.306400327
Bordetella	Alicycliphilus	0.306800264
Bordetella	Comamonas	0.406892106
Bordetella	Diaphorobacter	0.359331031
Bordetella	Rhodoferax	0.343164619
Bradyrhizobium	Corynebacterium	0.384816805
Bradyrhizobium	Deinococcus	0.360769452
Bradyrhizobium	Hymenobacter	0.317683022
Bradyrhizobium	Lactococcus	0.30678372
Bradyrhizobium	Staphylococcus	0.325830731
Bradyrhizobium	Streptomyces	0.36028691
Bradyrhizobium	Methanomassiliicoccus_A	0.377019465
Bradyrhizobium	Methanobrevibacter_A	0.375921232
Bradyrhizobium	Christensenella	0.353734047
Bradyrhizobium	Emergencia	0.306955461
Bradyrhizobium	Anaerobutyricum	0.354915106
Bradyrhizobium	Anaerocolumna	0.302566306
Bradyrhizobium	Anaerostipes	0.305159827
Bradyrhizobium	Butyrivibrio	0.379214884
Bradyrhizobium	Coprococcus	0.320849998
Bradyrhizobium	Dorea	0.320620759
Bradyrhizobium	Lachnospira	0.334321835
Bradyrhizobium	Novisyntrophococcus	0.329418289
Bradyrhizobium	Pseudobutyrivibrio	0.335519472
Bradyrhizobium	Caproicibacterium	0.335384721
Bradyrhizobium	Faecalibacterium	0.362606629
Bradyrhizobium	Oscillibacter	0.354651305
Bradyrhizobium	Pusillibacter	0.382877007
Bradyrhizobium	Ruminococcus	0.327321116
Bradyrhizobium	Flintibacter	0.376368171
Bradyrhizobium	Faecalibacillus	0.35282546
Bradyrhizobium	Longicatena	0.370523404
Bradyrhizobium	Megasphaera	0.309923088
Brevibacillus	Burkholderia	0.304095766
Brevibacillus	Campylobacter	0.327162085
Brevibacillus	Chryseobacterium	0.452574832
Brevibacillus	Clostridioides	0.491020405
Brevibacillus	Clostridium	0.479990201
Brevibacillus	Corynebacterium	0.366701828
Brevibacillus	Flavobacterium	0.437340868
