node1	node2	cor_value
Luteimonas	Phreatobacter	0.301820539
Lysinibacillus	Macrococcus	0.382139379
Lysinibacillus	Mycoplasmopsis	0.354314037
Lysinibacillus	Oenococcus	0.302756471
Lysinibacillus	Paenibacillus	0.508142921
Lysinibacillus	Planococcus	0.425552932
Lysinibacillus	Priestia	0.385180108
Lysinibacillus	Pseudoalteromonas	0.385945819
Lysinibacillus	Roseolovirus	-0.324247538
Lysinibacillus	Shewanella	0.343665211
Lysinibacillus	Sporosarcina	0.323255462
Lysinibacillus	Staphylococcus	0.348553465
Lysinibacillus	Thermoanaerobacter	0.380113164
Lysinibacillus	Treponema	0.458984029
Lysinibacillus	Virgibacillus	0.378810916
Lysinibacillus	Weissella	0.337567554
Lysinibacillus	Winogradskyella	0.346206638
Lysinibacillus	Methanomassiliicoccus_A	0.330946682
Lysinibacillus	Methanobrevibacter_A	0.382763461
Lysinibacillus	Methanosphaera	0.361851611
Lysinibacillus	Lawsonella	-0.305777176
Lysinibacillus	Pengzhenrongella	-0.310607692
Lysinibacillus	Brevilactibacter	-0.312202675
Lysinibacillus	Lancefieldella	0.374891031
Lysinibacillus	Collinsella	0.335452843
Lysinibacillus	Adlercreutzia	0.304983244
Lysinibacillus	Eggerthella	0.422975808
Lysinibacillus	Gordonibacter	0.404686336
Lysinibacillus	Raoultibacter	0.36537869
Lysinibacillus	Slackia	0.36493497
Lysinibacillus	Bacteroides	0.41031617
Lysinibacillus	Odoribacter	0.303167186
Lysinibacillus	Porphyromonas	0.341428954
Lysinibacillus	Prevotella	0.337764084
Lysinibacillus	Parabacteroides	0.313812241
Lysinibacillus	Tannerella	0.389540834
Lysinibacillus	Pedobacter	0.325102034
Lysinibacillus	Alkalihalobacillus	0.386731294
Lysinibacillus	Cytobacillus	0.379434994
Lysinibacillus	Halobacillus	0.34933038
Lysinibacillus	Listeria	0.440118306
Lysinibacillus	Cohnella	0.357592807
Lysinibacillus	Mammaliicoccus	0.312409466
Lysinibacillus	Gemella	0.31891902
Lysinibacillus	Vagococcus	0.35147467
Lysinibacillus	Companilactobacillus	0.335852115
Lysinibacillus	Ligilactobacillus	0.319580822
Lysinibacillus	Christensenella	0.337199894
Lysinibacillus	Alkaliphilus	0.390420686
Lysinibacillus	Crassaminicella	0.464475996
Lysinibacillus	Geosporobacter	0.32250524
Lysinibacillus	Hathewaya	0.309231993
Lysinibacillus	Hungatella	0.434589043
Lysinibacillus	Paraclostridium	0.34441587
Lysinibacillus	Desulfosporosinus	0.345758344
Lysinibacillus	Eubacterium	0.377392822
Lysinibacillus	Aminipila	0.443541746
Lysinibacillus	Emergencia	0.369493714
Lysinibacillus	Mogibacterium	0.394809757
Lysinibacillus	Anaerobutyricum	0.331999468
Lysinibacillus	Anaerocolumna	0.455116874
Lysinibacillus	Anaerostipes	0.415860256
Lysinibacillus	Anaerotignum	0.444966771
Lysinibacillus	Blautia	0.392382134
Lysinibacillus	Butyrivibrio	0.45014328
Lysinibacillus	Cellulosilyticum	0.412850339
Lysinibacillus	Coprococcus	0.344672182
Lysinibacillus	Dorea	0.357226566
Lysinibacillus	Enterocloster	0.476839036
Lysinibacillus	Faecalicatena	0.449574008
Lysinibacillus	Herbinix	0.37500479
Lysinibacillus	Lachnoanaerobaculum	0.520755601
Lysinibacillus	Lachnoclostridium	0.472089885
Lysinibacillus	Lacrimispora	0.446681554
Lysinibacillus	Mediterraneibacter	0.366189973
Lysinibacillus	Novisyntrophococcus	0.431825013
Lysinibacillus	Pseudobutyrivibrio	0.424159816
Lysinibacillus	Roseburia	0.418338812
Lysinibacillus	Sellimonas	0.471418198
Lysinibacillus	Acetivibrio	0.441844842
Lysinibacillus	Acutalibacter	0.351393104
Lysinibacillus	Anaerotruncus	0.361599351
Lysinibacillus	Caproicibacterium	0.382508206
Lysinibacillus	Dysosmobacter	0.364418303
Lysinibacillus	Flavonifractor	0.350616589
Lysinibacillus	Mageeibacillus	0.336716628
Lysinibacillus	Monoglobus	0.412784836
Lysinibacillus	Oscillibacter	0.305730223
Lysinibacillus	Pseudoclostridium	0.305612645
Lysinibacillus	Ruminiclostridium	0.37976957
Lysinibacillus	Ruminococcus	0.38809444
Lysinibacillus	Ruthenibacterium	0.343730014
Lysinibacillus	Acetoanaerobium	0.323994822
Lysinibacillus	Peptacetobacter	0.440633471
Lysinibacillus	Romboutsia	0.402596596
Lysinibacillus	Terrisporobacter	0.431483407
Lysinibacillus	Vallitalea	0.340693922
Lysinibacillus	Flintibacter	0.325353164
Lysinibacillus	Intestinimonas	0.30802483
Lysinibacillus	Massilistercora	0.415532417
Lysinibacillus	Caldicellulosiruptor	0.374718537
Lysinibacillus	Thermoanaerobacterium	0.334306802
Lysinibacillus	Allobaculum	0.397915938
Lysinibacillus	Amedibacterium	0.430876313
Lysinibacillus	Bulleidia	0.396977364
Lysinibacillus	Erysipelatoclostridium	0.349511317
Lysinibacillus	Erysipelothrix	0.392998571
Lysinibacillus	Faecalitalea	0.409017516
Lysinibacillus	Intestinibaculum	0.349606869
Lysinibacillus	Longicatena	0.305535715
Lysinibacillus	Turicibacter	0.397077426
Lysinibacillus	Selenomonas	0.388584088
Lysinibacillus	Sedimentibacter	0.301105418
Lysinibacillus	Anaerococcus	0.412532332
Lysinibacillus	Finegoldia	0.375693125
Lysinibacillus	Murdochiella	0.325907409
Lysinibacillus	Peptoniphilus	0.401795433
Lysinibacillus	Fusobacterium	0.401141067
Lysinibacillus	Pirellulimonas	-0.303712397
Lysinibacillus	Starkeya	-0.302045397
Lysinibacillus	Aquabacterium	-0.301271305
Lysinibacillus	Leptothrix	-0.314877413
Lysinibacillus	Mitsuaria	-0.336506891
Lysinibacillus	Nitrogeniibacter	-0.303809595
Lysinibacillus	Megalodesulfovibrio	-0.304877167
Lysinibacillus	Buchnera	0.345596798
Lysinibacillus	Methylocaldum	-0.327901286
Lysinibacillus	Sphaerochaeta	0.300918728
Lysobacter	Methylobacterium	0.363563838
Lysobacter	Paracoccus	0.304396483
Lysobacter	Pseudoxanthomonas	0.346504719
Lysobacter	Sphingomonas	0.351243752
Lysobacter	Cutibacterium	0.340784886
Lysobacter	Bosea	0.300071286
Lysobacter	Methylorubrum	0.402339705
Lysobacter	Phreatobacter	0.397414564
Lysobacter	Diaphorobacter	0.331666921
Macrococcus	Metabacillus	0.335453256
Macrococcus	Mycoplasmopsis	0.381449001
Macrococcus	Paenibacillus	0.485422201
Macrococcus	Planococcus	0.423982746
Macrococcus	Polaribacter	0.333333556
Macrococcus	Priestia	0.40736038
Macrococcus	Pseudoalteromonas	0.398006389
Macrococcus	Serinicoccus	-0.321001707
Macrococcus	Shinella	-0.304287478
Macrococcus	Sphingobacterium	0.343027501
Macrococcus	Sporosarcina	0.442473127
Macrococcus	Staphylococcus	0.315317099
Macrococcus	Streptococcus	0.330657984
Macrococcus	Sulfurimonas	0.338989132
Macrococcus	Thermoanaerobacter	0.405249131
Macrococcus	Treponema	0.405574156
Macrococcus	Virgibacillus	0.39560467
Macrococcus	Methanomassiliicoccus_A	0.302404191
Macrococcus	Methanobrevibacter_A	0.358816685
Macrococcus	Methanosphaera	0.459690145
Macrococcus	Lawsonella	-0.304382856
Macrococcus	Eggerthella	0.388501099
Macrococcus	Slackia	0.306827237
Macrococcus	Bacteroides	0.347573283
Macrococcus	Muribaculum	0.340374949
Macrococcus	Butyricimonas	0.319509731
Macrococcus	Prevotella	0.33468482
Macrococcus	Tannerella	0.301114425
Macrococcus	Alkalihalobacillus	0.396771888
Macrococcus	Cytobacillus	0.419130283
Macrococcus	Gracilibacillus	0.3336502
Macrococcus	Halobacillus	0.304862159
Macrococcus	Peribacillus	0.344714103
Macrococcus	Listeria	0.416908982
Macrococcus	Cohnella	0.352696237
Macrococcus	Solibacillus	0.312599063
Macrococcus	Gemella	0.394510519
Macrococcus	Granulicatella	0.350740613
Macrococcus	Vagococcus	0.35880324
Macrococcus	Companilactobacillus	0.356292475
Macrococcus	Ligilactobacillus	0.305829292
Macrococcus	Alkaliphilus	0.383918728
Macrococcus	Crassaminicella	0.493922118
Macrococcus	Geosporobacter	0.328669979
Macrococcus	Hathewaya	0.327721351
Macrococcus	Hungatella	0.466434901
Macrococcus	Paraclostridium	0.421544483
Macrococcus	Desulfitobacterium	0.322552835
Macrococcus	Desulfosporosinus	0.380246331
Macrococcus	Eubacterium	0.357450495
Macrococcus	Aminipila	0.461830178
Macrococcus	Emergencia	0.327653377
Macrococcus	Mogibacterium	0.35844982
Macrococcus	Anaerobutyricum	0.334996987
Macrococcus	Anaerocolumna	0.425623001
Macrococcus	Anaerostipes	0.373808578
Macrococcus	Anaerotignum	0.405490675
Macrococcus	Blautia	0.330911007
Macrococcus	Butyrivibrio	0.485352291
Macrococcus	Cellulosilyticum	0.445304614
Macrococcus	Coprococcus	0.371979964
Macrococcus	Dorea	0.35820545
Macrococcus	Enterocloster	0.444852177
Macrococcus	Faecalicatena	0.373753819
Macrococcus	Herbinix	0.382270345
Macrococcus	Lachnoanaerobaculum	0.48076799
Macrococcus	Lachnoclostridium	0.421074209
Macrococcus	Lachnospira	0.431623342
Macrococcus	Lacrimispora	0.472116538
Macrococcus	Mediterraneibacter	0.313815401
Macrococcus	Novisyntrophococcus	0.341133962
Macrococcus	Pseudobutyrivibrio	0.416458683
Macrococcus	Roseburia	0.363345094
Macrococcus	Acetivibrio	0.453161903
Macrococcus	Acutalibacter	0.328693008
Macrococcus	Caproicibacterium	0.401667787
Macrococcus	Dysosmobacter	0.408579611
Macrococcus	Fastidiosipila	0.342473028
Macrococcus	Mageeibacillus	0.358563169
Macrococcus	Monoglobus	0.340178642
Macrococcus	Oscillibacter	0.338812432
Macrococcus	Pusillibacter	0.358215263
Macrococcus	Ruminiclostridium	0.371439583
Macrococcus	Ruminococcus	0.352993379
Macrococcus	Acetoanaerobium	0.375395032
Macrococcus	Filifactor	0.40487365
Macrococcus	Paeniclostridium	0.384306693
Macrococcus	Peptacetobacter	0.457078786
Macrococcus	Romboutsia	0.479278255
Macrococcus	Terrisporobacter	0.464777206
Macrococcus	Vallitalea	0.361315357
Macrococcus	Flintibacter	0.381088003
Macrococcus	Massilistercora	0.354468743
Macrococcus	Caldicellulosiruptor	0.350214997
Macrococcus	Thermoanaerobacterium	0.371218267
Macrococcus	Allobaculum	0.318440975
Macrococcus	Amedibacterium	0.371028829
Macrococcus	Bulleidia	0.371475278
Macrococcus	Erysipelothrix	0.413963866
Macrococcus	Faecalibacillus	0.351350427
Macrococcus	Faecalitalea	0.366024203
Macrococcus	Intestinibaculum	0.405440561
Macrococcus	Longicatena	0.317595821
Macrococcus	Turicibacter	0.369818601
Macrococcus	Sedimentibacter	0.351835129
Macrococcus	Anaerococcus	0.399413198
Macrococcus	Finegoldia	0.406832529
Macrococcus	Murdochiella	0.421611291
Macrococcus	Parvimonas	0.377128658
Macrococcus	Peptoniphilus	0.443838588
Macrococcus	Gudongella	0.347132867
Macrococcus	Fusobacterium	0.340133133
Macrococcus	Leptotrichia	0.386262614
Macrococcus	Pirellulimonas	-0.301685823
Macrococcus	Starkeya	-0.335962168
Macrococcus	Leptothrix	-0.340739046
Macrococcus	Mitsuaria	-0.342797817
Macrococcus	Rubrivivax	-0.316340991
Macrococcus	Eikenella	0.313463695
Macrococcus	Megalodesulfovibrio	-0.335918846
Macrococcus	Aliarcobacter	0.32195009
Macrococcus	Buchnera	0.361940679
Macrococcus	Methylocaldum	-0.309207638
Macrococcus	Brachyspira	0.332729785
Macrococcus	Toutatisvirus	-0.305777106
Macrococcus	Moineauvirus	-0.304586528
Macrococcus	Ebolavirus	-0.307607728
Malaciobacter	Priestia	0.31120199
Malaciobacter	Methanosphaera	0.34142391
Malaciobacter	Cytobacillus	0.340036288
Malaciobacter	Vagococcus	0.302304772
Malaciobacter	Alkaliphilus	0.304188907
Malaciobacter	Crassaminicella	0.329207253
Malaciobacter	Paraclostridium	0.30715083
Malaciobacter	Ruminiclostridium	0.332127685
Malaciobacter	Acetoanaerobium	0.311569245
Malaciobacter	Peptacetobacter	0.310121243
Malaciobacter	Romboutsia	0.300527057
Malaciobacter	Caldicellulosiruptor	0.309060539
Malaciobacter	Sedimentibacter	0.328421688
Malaciobacter	Gottschalkia	0.309598759
Malaciobacter	Finegoldia	0.32647761
Malaciobacter	Murdochiella	0.30415077
Malaciobacter	Peptoniphilus	0.303606583
Malaciobacter	Tissierella	0.301802703
Malaciobacter	Buchnera	0.373560376
Mannheimia	Shewanella	0.31252482
Mannheimia	Treponema	0.346744199
Mannheimia	Paraclostridium	0.314217032
Mannheimia	Lachnoanaerobaculum	0.313748686
Mannheimia	Helcococcus	0.334287863
Massilia	Pseudomonas	0.320472227
Massilia	Sphingomonas	0.366648615
Massilia	Ralstonia	0.388756848
Massilia	Comamonas	0.313426766
Massilia	Desulfovibrio	0.383264577
Mesoflavibacter	Lachnoanaerobaculum	-0.322264287
Mesorhizobium	Cohnella	0.303205168
Mesorhizobium	Companilactobacillus	0.300220394
Metabacillus	Microbacterium	0.315788777
Metabacillus	Paenibacillus	0.412558996
Metabacillus	Pantoea	0.353047271
Metabacillus	Planococcus	0.358621549
Metabacillus	Polaribacter	0.383164256
Metabacillus	Priestia	0.358045499
Metabacillus	Pseudomonas	0.303633901
Metabacillus	Sphingobacterium	0.326374696
Metabacillus	Spiroplasma	0.36660217
Metabacillus	Sporosarcina	0.395976568
Metabacillus	Staphylococcus	0.419658651
Metabacillus	Virgibacillus	0.408733156
Metabacillus	Methanomassiliicoccus_A	0.32566967
Metabacillus	Methanobrevibacter_A	0.314853254
Metabacillus	Methanosphaera	0.394901853
Metabacillus	Olsenella	0.305287575
Metabacillus	Collinsella	0.334629369
Metabacillus	Adlercreutzia	0.308431971
Metabacillus	Eggerthella	0.42264787
Metabacillus	Gordonibacter	0.337053766
Metabacillus	Alkalihalobacillus	0.358686507
Metabacillus	Cytobacillus	0.38364569
Metabacillus	Listeria	0.383628191
Metabacillus	Mammaliicoccus	0.316787879
Metabacillus	Vagococcus	0.397405705
Metabacillus	Crassaminicella	0.393288896
Metabacillus	Hungatella	0.365996257
Metabacillus	Paraclostridium	0.328561098
Metabacillus	Desulfitobacterium	0.320364452
Metabacillus	Eubacterium	0.377148685
Metabacillus	Aminipila	0.354092973
Metabacillus	Anaerobutyricum	0.328127612
Metabacillus	Anaerocolumna	0.40512843
Metabacillus	Anaerostipes	0.351530608
Metabacillus	Blautia	0.312045699
Metabacillus	Butyrivibrio	0.424090427
Metabacillus	Cellulosilyticum	0.338035811
Metabacillus	Coprococcus	0.334327795
Metabacillus	Dorea	0.339706926
Metabacillus	Enterocloster	0.374757998
Metabacillus	Faecalicatena	0.396624559
Metabacillus	Herbinix	0.351524456
Metabacillus	Lachnoanaerobaculum	0.350525141
Metabacillus	Lachnoclostridium	0.406752267
Metabacillus	Lachnospira	0.361390239
Metabacillus	Lacrimispora	0.423614277
Metabacillus	Mediterraneibacter	0.314895991
Metabacillus	Novisyntrophococcus	0.310853247
Metabacillus	Pseudobutyrivibrio	0.420016492
Metabacillus	Roseburia	0.358088594
Metabacillus	Sellimonas	0.335001875
Metabacillus	Acetivibrio	0.400742703
Metabacillus	Acutalibacter	0.337866356
Metabacillus	Dysosmobacter	0.342702035
Metabacillus	Oscillibacter	0.317149889
Metabacillus	Pusillibacter	0.383438705
Metabacillus	Paeniclostridium	0.308086717
Metabacillus	Peptacetobacter	0.436052912
Metabacillus	Romboutsia	0.420759446
Metabacillus	Terrisporobacter	0.358862486
Metabacillus	Vallitalea	0.371951359
Metabacillus	Flintibacter	0.316821531
Metabacillus	Thermoanaerobacterium	0.323074884
Metabacillus	Amedibacterium	0.358667359
Metabacillus	Erysipelatoclostridium	0.306588568
Metabacillus	Erysipelothrix	0.423220314
Metabacillus	Faecalitalea	0.302930566
Metabacillus	Intestinibaculum	0.306192402
Metabacillus	Longicatena	0.358028601
Metabacillus	Turicibacter	0.423599932
Metabacillus	Anaerococcus	0.347277889
Metabacillus	Finegoldia	0.35775685
Metabacillus	Peptoniphilus	0.356597601
Metabacillus	Gudongella	0.339179711
Metabacillus	Buchnera	0.337753347
Metabacillus	Lymphocryptovirus	-0.311379035
Methanothrix	Staphylococcus	-0.303539454
Methanothrix	Treponema	-0.327903455
Methanothrix	Methanosphaera	-0.32298942
Methanothrix	Eggerthella	-0.301278963
Methanothrix	Bacteroides	-0.307206798
Methanothrix	Prevotella	-0.313731727
Methanothrix	Listeria	-0.317582274
Methanothrix	Crassaminicella	-0.303054427
Methanothrix	Paraclostridium	-0.30923968
Methanothrix	Lachnoanaerobaculum	-0.356049002
Methanothrix	Acetivibrio	-0.309797786
Methanothrix	Filifactor	-0.301210414
Methanothrix	Peptacetobacter	-0.324430064
Methanothrix	Romboutsia	-0.325260417
Methanothrix	Erysipelothrix	-0.316693408
Methanothrix	Finegoldia	-0.346471645
Methanothrix	Peptoniphilus	-0.312672027
Methanothrix	Fusobacterium	-0.314404941
Methylobacterium	Paracoccus	0.335625489
Methylobacterium	Pseudoxanthomonas	0.372890177
Methylobacterium	Sphingomonas	0.395291427
Methylobacterium	Cutibacterium	0.314721104
Methylobacterium	Methylorubrum	0.423520418
Methylobacterium	Phreatobacter	0.381167104
Methylobacterium	Ralstonia	0.357302341
Methylobacterium	Comamonas	0.36766348
Methylobacterium	Diaphorobacter	0.354286857
Methylococcus	Pseudomonas	-0.316661293
Methylococcus	Crassaminicella	-0.302415218
Methylococcus	Lachnoanaerobaculum	-0.328047884
Methylococcus	Acetivibrio	-0.316783608
Methylococcus	Erysipelothrix	-0.300358225
Methylococcus	Finegoldia	-0.304015429
Methylocystis	Paenibacillus	-0.318666002
Methylocystis	Priestia	-0.301573417
Methylocystis	Methanosphaera	-0.359580389
Methylocystis	Eggerthella	-0.305873003
Methylocystis	Crassaminicella	-0.300180475
Methylocystis	Paraclostridium	-0.311605349
Methylocystis	Mogibacterium	-0.342430151
Methylocystis	Butyrivibrio	-0.319101185
Methylocystis	Lachnoanaerobaculum	-0.337945458
Methylocystis	Ruminiclostridium	-0.32944231
Methylocystis	Filifactor	-0.321933899
Methylocystis	Peptacetobacter	-0.312908459
Methylocystis	Terrisporobacter	-0.316916147
Methylocystis	Bulleidia	-0.304078664
Methylocystis	Anaerococcus	-0.322421481
Methylocystis	Finegoldia	-0.319208449
Methylophaga	Treponema	-0.315588448
Methylophaga	Methanosphaera	-0.32955679
Methylophaga	Crassaminicella	-0.323320418
Methylophaga	Mogibacterium	-0.313291793
Methylophaga	Butyrivibrio	-0.302585047
Methylophaga	Lachnoanaerobaculum	-0.366719479
Methylophaga	Mageeibacillus	-0.328034169
Methylophaga	Ruminiclostridium	-0.318224575
Methylophaga	Terrisporobacter	-0.307158759
Methylophaga	Bulleidia	-0.310110341
Methylophaga	Anaerococcus	-0.322863853
Methylophaga	Finegoldia	-0.349864963
Methylophaga	Brigitvirus	0.301773358
Microbacterium	Moraxella	0.316768346
Microbacterium	Paenibacillus	0.344812941
Microbacterium	Planococcus	0.324288752
Microbacterium	Polaribacter	0.329832827
Microbacterium	Pseudomonas	0.35813868
Microbacterium	Sphingomonas	0.310075574
Microbacterium	Staphylococcus	0.464869895
Microbacterium	Streptomyces	0.320406536
Microbacterium	Vibrio	0.334837473
Microbacterium	Candidatus Methanomethylophilus	0.344481657
Microbacterium	Methanomassiliicoccus_A	0.39673406
Microbacterium	Methanobrevibacter_A	0.397519399
Microbacterium	Methanosphaera	0.351069425
Microbacterium	Eggerthella	0.450559679
Microbacterium	Alistipes	0.349235213
Microbacterium	Listeria	0.316751415
Microbacterium	Vagococcus	0.309206078
Microbacterium	Ligilactobacillus	0.375157184
Microbacterium	Crassaminicella	0.307259524
Microbacterium	Eubacterium	0.3765383
Microbacterium	Aminipila	0.316639025
Microbacterium	Anaerobutyricum	0.347678895
Microbacterium	Anaerocolumna	0.365559657
Microbacterium	Anaerostipes	0.448239635
Microbacterium	Anaerotignum	0.306954645
Microbacterium	Blautia	0.396334557
Microbacterium	Butyrivibrio	0.487135101
Microbacterium	Coprococcus	0.445086314
Microbacterium	Dorea	0.431287659
Microbacterium	Enterocloster	0.355860332
Microbacterium	Faecalicatena	0.331779325
Microbacterium	Herbinix	0.332982608
Microbacterium	Lachnoclostridium	0.399607942
Microbacterium	Lachnospira	0.402460779
Microbacterium	Lacrimispora	0.392058311
Microbacterium	Mediterraneibacter	0.366844748
Microbacterium	Novisyntrophococcus	0.36618897
Microbacterium	Pseudobutyrivibrio	0.404695432
Microbacterium	Roseburia	0.463034968
Microbacterium	Acetivibrio	0.350062243
Microbacterium	Acutalibacter	0.322416588
Microbacterium	Dysosmobacter	0.32671247
Microbacterium	Faecalibacterium	0.381937663
Microbacterium	Flavonifractor	0.412657597
Microbacterium	Oscillibacter	0.387625458
Microbacterium	Pusillibacter	0.393652538
Microbacterium	Ruminiclostridium	0.33495211
Microbacterium	Ruminococcus	0.36281177
Microbacterium	Ruthenibacterium	0.391925297
Microbacterium	Peptacetobacter	0.337327161
Microbacterium	Romboutsia	0.304789493
Microbacterium	Flintibacter	0.34492932
Microbacterium	Amedibacterium	0.307308648
Microbacterium	Erysipelothrix	0.340375605
Microbacterium	Longicatena	0.406137383
Microbacterium	Diaphorobacter	0.306250517
Microbacterium	Brachyspira	0.343648995
Microbacterium	Aspergillus	0.315050626
Microbulbifer	Anaerococcus	0.314944759
Microbulbifer	Peptoniphilus	0.328824871
Microcella	Priestia	-0.310755951
Microcella	Crassaminicella	-0.300456699
Microcella	Aminipila	-0.315467806
Microcella	Butyrivibrio	-0.313741999
Microcella	Lachnoanaerobaculum	-0.309378421
Microcella	Lacrimispora	-0.301658709
Microcella	Acetivibrio	-0.302568623
Microcella	Oscillibacter	-0.300659274
Microcella	Pusillibacter	-0.310971728
Microcella	Ruminiclostridium	-0.307282727
Microcella	Erysipelothrix	-0.32538095
Microcella	Peptoniphilus	-0.309484443
Microlunatus	Methanosphaera	-0.302935993
Microlunatus	Terrisporobacter	-0.31307376
Microlunatus	Bulleidia	-0.307445153
Microlunatus	Anaerococcus	-0.327307679
Microlunatus	Finegoldia	-0.323896256
Microlunatus	Peptoniphilus	-0.305978997
Microvirga	Peptacetobacter	-0.303815021
Microvirga	Terrisporobacter	-0.313931273
Microvirga	Peptoniphilus	-0.341770356
Moraxella	Staphylococcus	0.347930277
Moraxella	Vibrio	0.302664976
Moraxella	Cutibacterium	0.30327113
Moraxella	Cercospora	0.429683502
Moraxella	Aspergillus	0.382607761
Moraxella	Pyricularia	0.366857574
Moraxella	Neurospora	0.301125003
Mucilaginibacter	Paenibacillus	0.364464487
Mucilaginibacter	Planococcus	0.353066819
Mucilaginibacter	Polaribacter	0.338717285
Mucilaginibacter	Pseudomonas	0.32829593
Mucilaginibacter	Streptomyces	0.373087756
Mucilaginibacter	Treponema	0.379274308
Mucilaginibacter	Vibrio	0.35955833
Mucilaginibacter	Candidatus Methanomethylophilus	0.433813939
Mucilaginibacter	Methanobrevibacter	0.300499949
Mucilaginibacter	Methanobrevibacter_A	0.347862671
Mucilaginibacter	Adlercreutzia	0.371197659
Mucilaginibacter	Gordonibacter	0.302627348
Mucilaginibacter	Slackia	0.316901373
Mucilaginibacter	Butyricimonas	0.418868693
Mucilaginibacter	Odoribacter	0.411187577
Mucilaginibacter	Paraprevotella	0.377133896
Mucilaginibacter	Prevotella	0.381542074
Mucilaginibacter	Alistipes	0.431578532
Mucilaginibacter	Tannerella	0.301688045
Mucilaginibacter	Pedobacter	0.382128911
Mucilaginibacter	Listeria	0.306056893
Mucilaginibacter	Cohnella	0.322955781
Mucilaginibacter	Ligilactobacillus	0.386552354
Mucilaginibacter	Crassaminicella	0.313281664
Mucilaginibacter	Paraclostridium	0.308805522
Mucilaginibacter	Desulfosporosinus	0.302013595
Mucilaginibacter	Eubacterium	0.3387861
Mucilaginibacter	Aminipila	0.329427258
Mucilaginibacter	Anaerobutyricum	0.373863067
Mucilaginibacter	Anaerocolumna	0.303020364
Mucilaginibacter	Anaerostipes	0.314392334
Mucilaginibacter	Butyrivibrio	0.385462989
Mucilaginibacter	Dorea	0.391807629
Mucilaginibacter	Faecalicatena	0.304950331
Mucilaginibacter	Herbinix	0.305363811
Mucilaginibacter	Lachnoanaerobaculum	0.36743888
Mucilaginibacter	Lachnoclostridium	0.338138617
Mucilaginibacter	Lachnospira	0.365331161
Mucilaginibacter	Lacrimispora	0.358942941
Mucilaginibacter	Novisyntrophococcus	0.359385266
Mucilaginibacter	Pseudobutyrivibrio	0.357911369
Mucilaginibacter	Roseburia	0.358685736
Mucilaginibacter	Acetivibrio	0.311915203
Mucilaginibacter	Acutalibacter	0.337949029
Mucilaginibacter	Dysosmobacter	0.382043437
Mucilaginibacter	Faecalibacterium	0.377234872
Mucilaginibacter	Flavonifractor	0.307520298
Mucilaginibacter	Oscillibacter	0.400274489
Mucilaginibacter	Pusillibacter	0.395338947
Mucilaginibacter	Ruminiclostridium	0.310338542
Mucilaginibacter	Ruminococcus	0.346268747
Mucilaginibacter	Vescimonas	0.346365511
Mucilaginibacter	Filifactor	0.310463926
Mucilaginibacter	Flintibacter	0.368559267
Mucilaginibacter	Massilistercora	0.363559724
Mucilaginibacter	Faecalibacillus	0.301838735
Mucilaginibacter	Faecalitalea	0.383074021
Mucilaginibacter	Intestinibaculum	0.303417491
Mucilaginibacter	Longicatena	0.355060835
Mucilaginibacter	Phascolarctobacterium	0.374750551
Mucilaginibacter	Eikenella	0.305010323
Mucilaginibacter	Aspergillus	0.33819118
Muricauda	Paeniclostridium	0.304613474
Muricauda	Peptoniphilus	0.302105905
Mycobacterium	Pseudomonas	0.300559003
Mycobacterium	Longicatena	0.301281419
Mycolicibacter	Planococcus	-0.328702231
Mycolicibacter	Pseudomonas	-0.325665643
Mycolicibacter	Staphylococcus	-0.30251363
Mycolicibacter	Methanosphaera	-0.311702043
Mycolicibacter	Arabiibacter	-0.302464637
Mycolicibacter	Eggerthella	-0.310073297
Mycolicibacter	Listeria	-0.340381927
Mycolicibacter	Paraclostridium	-0.333012595
Mycolicibacter	Lachnoanaerobaculum	-0.309112605
Mycolicibacter	Acetivibrio	-0.31218385
Mycolicibacter	Ruminiclostridium	-0.311583872
Mycolicibacter	Peptacetobacter	-0.322755611
Mycolicibacter	Erysipelothrix	-0.314590209
Mycolicibacter	Anaerococcus	-0.331138635
Mycoplasma	Oenococcus	0.305643361
Mycoplasma	Treponema	0.358296037
Mycoplasma	Cohnella	0.312614291
Mycoplasma	Peptacetobacter	0.309168325
Mycoplasma	Bulleidia	0.342095664
Mycoplasma	Ezakiella	0.309928776
Mycoplasma	Anaerococcus	0.362233396
Mycoplasma	Finegoldia	0.300996395
Mycoplasma	Peptoniphilus	0.343094143
Mycoplasmopsis	Paenibacillus	0.332235821
Mycoplasmopsis	Planococcus	0.333125276
Mycoplasmopsis	Pseudoalteromonas	0.373361893
Mycoplasmopsis	Shewanella	0.372342845
Mycoplasmopsis	Sporosarcina	0.33787568
Mycoplasmopsis	Thermoanaerobacter	0.366837352
Mycoplasmopsis	Treponema	0.355258558
Mycoplasmopsis	Virgibacillus	0.375207475
Mycoplasmopsis	Methanosphaera	0.325307042
Mycoplasmopsis	Trueperella	0.318681175
Mycoplasmopsis	Gordonibacter	0.368968868
Mycoplasmopsis	Tannerella	0.31271015
Mycoplasmopsis	Alkalihalobacillus	0.347271678
Mycoplasmopsis	Cytobacillus	0.353775962
Mycoplasmopsis	Listeria	0.346570837
Mycoplasmopsis	Mammaliicoccus	0.305030764
Mycoplasmopsis	Vagococcus	0.331866968
Mycoplasmopsis	Companilactobacillus	0.344124964
Mycoplasmopsis	Alkaliphilus	0.334967611
Mycoplasmopsis	Crassaminicella	0.410626916
Mycoplasmopsis	Paraclostridium	0.302831162
